alpha3,pseudoYear,lrgdpnaPerCapita_chg7_temp,lrgdpnaPerCapita_chg7_subRegionMean,country,year,gini_disp,gini_mkt,region,subRegion,lcgdpoPerCapitaUSA,isExtrapolated,lrtfpna,lrgdpnaPerCapita,lrgdpoPerCapita,lcgdpoPerCapita,lrgdpnaPerCapita_chg7,lrtfpna_chg7,lrgdpnaPerCapita_chg1,lrtfpna_chg1,lrgdpnaPerCapita_chg7_nonTFP,lrgdpnaPerCapita_chg1_nonTFP,lcgdpoPerCapita_gap,lcgdpoPerCapita_gap_avg7,subRegion_new,isLAC,isAfrica,isEAT,gini_disp_chg1,gini_mkt_chg1,lcgdpoPerCapita_gap_chg1,countryLAC,hasGiniDisp,hasGiniMkt,resid,cumulativeTFP,cumulativeNonTFP,post1990,cumulativeTFP1990,cumulativeNonTFP1990,lag_lcgdpoPerCapita_gap_avg7
ROU,2003,2.23175302876987,2.41177868733355,Romania,2003,30.2,40.3,Europe,Eastern Europe,10.7573169934013,0,0.0148295205234617,9.4233067226642,9.1311003305311,9.11564313677494,2.23175302876987,3.16151332012141,5.95435639398598,12.1528022013285,-0.929760291351537,-6.19844580734249,-1.64167385662636,-1.7389219235737,Others,0,0,0,0.699999999999999,0.699999999999996,4.07122284994994,nonLAC,1,1,0.315446388584214,1.23226906398635,1.56491469970684,1,0.991910155314438,-0.785347562044971,-1.7080564486768
ROU,2010,4.51519177775671,1.92328025178751,Romania,2010,32.8,43.3,Europe,Eastern Europe,10.811535892488,0,0.00330342991230779,9.73937014710717,9.7276812677965,9.73079404272696,4.51519177775671,-0.164658437302199,-1.98672609858601,-4.25252363581104,4.67985021505891,2.26579753722503,-1.08074184976104,-1.2935413769388,Others,0,0,0,0.0999999999999943,0.199999999999996,1.19135694142098,nonLAC,1,1,-0.216891940503379,1.21168675932358,2.14989597658921,1,0.950745545988889,0.384614991719756,-1.7389219235737
ROU,2017,4.12232758174328,1.87825486309269,Romania,2017,33.4,44,Europe,Eastern Europe,10.9076320435205,0,0.168946372877876,10.0279330778292,10.1002445911585,10.1140401797968,4.12232758174328,2.36632775665097,7.21706466863203,3.0580484933935,1.75599982509231,4.15901617523853,-0.7935918637237,-0.957876416501377,Others,0,0,0,0.100000000000001,0,8.7836523974401,nonLAC,1,1,-0.253079619562007,1.50747772890495,2.36939595472575,1,1.54232748515163,0.823614947992833,-1.2935413769388
SEN,1968,-0.878251622856714,1.33503311006031,Senegal,1968,,,Africa,Sub-Saharan Africa,10.0479275800112,0,0.0603830325415991,7.91334533168626,7.76033585773565,7.74766202838969,-0.878251622856714,0.698170931454206,3.12319161483607,5.61686978372024,-1.57642255431092,-2.49367816888417,-2.30026555162151,-2.16476053264189,Africa,0,1,0,,,-4.71756346102694,nonLAC,0,0,,0.0872713664317757,-0.197052819288865,0,0,0,
SEN,1975,-1.23809121949058,2.25643537547164,Senegal,1975,,,Africa,Sub-Saharan Africa,10.1461448672235,0,0.056870879435927,7.82667894632192,7.64570938638508,7.61099831601956,-1.23809121949058,-0.0501736157953157,4.52170594697998,4.39098080047869,-1.18791760369526,0.130725146501291,-2.53514655120394,-2.49776071579611,Africa,0,1,0,,,2.90321332940904,nonLAC,0,0,,0.0809996644573612,-0.345542519750773,0,0,0,-2.16476053264189
SEN,1982,0.0171123241900035,1.05728785476858,Senegal,1982,,,Africa,Sub-Saharan Africa,10.2652426692819,0,0.113479712071748,7.82787680901522,7.75230367156573,7.71555795708619,0.0171123241900035,0.808697609083157,11.362507807008,12.1380381977294,-0.791585284893154,-0.775530390721425,-2.54968471219571,-2.6311102978507,Africa,0,1,0,,,17.329140783224,nonLAC,0,0,,0.182086865592756,-0.444490680362417,0,0,0,-2.49776071579611
SEN,1989,-1.09669641197171,-0.432658241363018,Senegal,1989,,,Africa,Sub-Saharan Africa,10.4961554218642,0,0.0596446621913706,7.7511080601772,7.83570401339477,7.82625484310608,-1.09669641197171,-0.769072141148249,-4.47141419643993,-4.77153651605534,-0.327624270823459,0.300122319615413,-2.66990057875812,-2.58475998761459,Africa,0,1,0,,,-6.90688025500803,nonLAC,0,0,,0.0859528479492248,-0.48544371421535,0,0,0,-2.6311102978507
SEN,1996,-0.620126238160434,0.290643686421784,Senegal,1996,42.4,44.8,Africa,Sub-Saharan Africa,10.6043368118321,0,0.0238867588249538,7.70769922350597,7.72727606393352,7.73225008844392,-0.620126238160434,-0.510827190948811,2.52177019992601,2.00263551720486,-0.109299047211623,0.519134682721155,-2.87208672338818,-2.80110505155827,Africa,0,1,0,-0.100000000000001,-0.200000000000003,1.41479169271594,nonLAC,1,1,-0.0490687086325827,0.0220994490806234,-0.499106095116802,1,-0.127706797737203,-0.0273247618029057,-2.58475998761459
SEN,2003,1.76869190152086,1.48370355744596,Senegal,2003,41.9,44.2,Africa,Sub-Saharan Africa,10.7573169934013,0,0.0788316886187958,7.83150765661243,7.78161735132205,7.7904545836325,1.76869190152086,0.784927568483457,3.85526954570201,3.45805598588552,0.983764333037406,0.397213559816491,-2.9668624097688,-2.93444441246207,Africa,0,1,0,-0.100000000000001,-0.0999999999999943,-0.125499166069076,nonLAC,1,1,0.011640324585951,0.120215395141056,-0.376135553487127,1,0.0685250943836615,0.218616321456446,-2.80110505155827
SEN,2010,1.34976444492457,2.7104871386167,Senegal,2010,41.5,43.6,Africa,Sub-Saharan Africa,10.811535892488,0,0.0360523753149767,7.92599116775715,7.91612240622897,7.91962554869863,1.34976444492457,-0.611133047197416,1.22529469583998,-0.93029377907522,1.96089749212198,2.1555884749152,-2.89191034378937,-2.95438521003632,Africa,0,1,0,0,-0.100000000000001,-0.136528940223979,nonLAC,1,1,0.179301995498364,0.0438237642413786,-0.131023366971879,1,-0.0842581674156925,0.708840694486942,-2.93444441246207
SEN,2017,1.66511824657401,2.16681698522927,Senegal,2017,,,Africa,Sub-Saharan Africa,10.9076320435205,0,-0.0546054006343555,8.04254944501733,8.07344795936862,8.0707923819371,1.66511824657401,-1.29511108499046,3.650964599478,0.163393937150801,2.96022933156447,3.4875706623272,-2.8368396615834,-2.88331526979062,Africa,0,1,0,,,2.83011442144687,nonLAC,0,0,,-0.118065121382429,0.23900529947368,1,-0.408035938663307,1.44889802737806,-2.95438521003632
SGP,1968,5.32470272908943,5.35794040931912,Singapore,1968,,,Asia,South-eastern Asia,10.0479275800112,0,-0.0417865249229987,8.79818884027657,8.59532836863345,8.35864672709598,5.32470272908943,1.11903231272203,10.990865501217,4.84915312759535,4.2056704163674,6.14171237362162,-1.68928085291522,-1.90789235581897,East Asian Tigers,0,0,1,,,7.75510112630702,nonLAC,0,0,,0.139879039090254,0.525708802045925,0,0,0,
SGP,1975,8.46871464538402,7.00287015985721,Singapore,1975,36.8,40.3,Asia,South-eastern Asia,10.1461448672235,0,-0.0870419167085035,9.39099886545345,9.34896437532447,9.09526970485536,8.46871464538402,-0.646505596935783,3.01938787230309,-1.77806648425063,9.1152202423198,4.79745435655372,-1.05087516236814,-1.25317660906441,East Asian Tigers,0,0,1,0,0.0999999999999943,2.73215505811795,nonLAC,1,1,0.122093067775258,0.0590658394732813,1.6651113323359,0,0,0,-1.90789235581897
SGP,1982,6.79542654043642,6.73717232037908,Singapore,1982,37,40.7,Asia,South-eastern Asia,10.2652426692819,0,-0.0835087122595411,9.866678723284,9.86199413370561,9.55236345615574,6.79542654043642,0.0504743492708915,4.62899652392395,-2.41082721563039,6.74495219116553,7.03982373955433,-0.712879213126159,-0.858527301425954,East Asian Tigers,0,0,1,0,0,7.05251853395996,nonLAC,1,1,-0.0534964231260334,0.0653751331321427,2.50823035623159,0,0,0,-1.25317660906441
SGP,1989,4.59901642960858,6.64097745775475,Singapore,1989,37.6,41.7,Asia,South-eastern Asia,10.4961554218642,0,-0.0169031813717095,10.1886098733566,10.0006698338972,9.82449444525802,4.59901642960858,0.95150758411188,7.51852943059017,2.38822041491368,3.6475088454967,5.13030901567649,-0.67166097660618,-0.69367084743656,East Asian Tigers,0,0,1,0.200000000000003,0.200000000000003,-0.786325210961003,nonLAC,1,1,0.0558413913264902,0.184313581146128,2.96416896191868,0,0,0,-0.858527301425954
SGP,1996,5.56218081771999,5.50674435367557,Singapore,1996,38.6,43,Asia,South-eastern Asia,10.6043368118321,0,0.00805534190002445,10.577962530597,10.0711954714682,9.96434309682345,5.56218081771999,0.356550332453342,4.78172142971012,-2.85562939181779,5.20563048526665,7.6373508215279,-0.63999371500865,-0.711108398980111,East Asian Tigers,0,0,1,0.100000000000001,0.100000000000001,14.083777932389,nonLAC,1,1,0.015321036901363,0.228882372702795,3.61487277257701,1,0.0891375831133355,1.30140762131666,-0.69367084743656
SGP,2003,1.44807737491,2.50826441306932,Singapore,2003,39.1,43.8,Asia,South-eastern Asia,10.7573169934013,0,-0.0849463348790652,10.6793279468407,10.3722224003381,10.4843174281635,1.44807737491,-1.32859538255842,1.52145709108016,3.09853370055778,2.77667275746843,-1.57707660947762,-0.2729995652378,-0.294475089670172,East Asian Tigers,0,0,1,0.100000000000001,0.0999999999999943,-11.8081626042901,nonLAC,1,1,0.0760300701198968,0.0628079498829925,3.96195686726056,1,-0.24301126252627,1.99557581068377,-0.711108398980111
SGP,2010,4.45154137751285,4.23400764209571,Singapore,2010,39.5,44.2,Asia,South-eastern Asia,10.811535892488,0,-0.00885653791684294,10.9909358432666,10.9788045171273,11.0337877484211,4.45154137751285,1.08699709946032,12.01885054356,7.28075178081552,3.36454427805253,4.73809876274446,0.2222518559331,0.0610137371835575,East Asian Tigers,0,0,1,0,0,18.02145225875,nonLAC,1,1,0.0436917410323073,0.198682587315532,4.38252490201713,1,0.0287380123388092,2.8367118801969,-0.294475089670172
SGP,2017,2.18719253406428,2.29561805831215,Singapore,2017,38.6,43.5,Asia,South-eastern Asia,10.9076320435205,0,-0.0829654814806387,11.1440393206511,11.1145071784282,11.1902168556774,2.18719253406428,-1.05869919376851,2.02979556549003,0.101518582218239,3.24589172783279,1.92827698327179,0.2825848121569,0.234849853723743,East Asian Tigers,0,0,1,0,-0.100000000000001,1.17046910457006,nonLAC,1,1,0.00750406197367239,0.0663451880944684,4.78826136799623,1,-0.235936786103319,3.6481848121551,0.0610137371835575
SWE,1968,3.30500649361901,3.76954995574092,Sweden,1968,31.4,47.7,Europe,Northern Europe,10.0479275800112,0,-0.302783956415981,9.8614385170609,9.66125338176207,9.70189795793498,3.30500649361901,2.27447960913344,2.22958572303611,1.8422346959184,1.03052688448557,0.387351027117711,-0.34602962207622,-0.33424667572926,Others,0,0,0,-0.300000000000001,0.300000000000004,-0.472880114052998,nonLAC,1,1,-0.0589996073774788,0.28430995114168,0.128815860560696,0,0,0,
SWE,1975,2.94871645350143,3.43927560609104,Sweden,1975,22.8,42.8,Europe,Northern Europe,10.1461448672235,0,-0.20193340877465,10.067848668806,9.86028939616937,9.90199708584623,2.94871645350143,1.44072210916187,2.23530731697998,0.2540663964191,1.50799434433956,1.98124092056088,-0.24414778137727,-0.279650143876954,Others,0,0,0,-2,-1.3,3.51472127735697,nonLAC,1,1,-1.69981831616985,0.464400214786914,0.317315153603141,0,0,0,-0.33424667572926
SWE,1982,0.961407475484271,2.66963716343532,Sweden,1982,20.4,40.9,Europe,Northern Europe,10.2652426692819,0,-0.214539622229622,10.1351471920899,9.914812046317,9.92785284705118,0.961407475484271,-0.180088763642457,1.19371647647988,-0.3272584014195,1.14149623912673,1.52097487789938,-0.337389822230719,-0.357966144556537,Others,0,0,0,0.199999999999999,-0.200000000000003,4.72896495108106,nonLAC,1,1,0.32459219292886,0.441889119331607,0.460002183493982,0,0,0,-0.279650143876954
SWE,1989,2.4385905513643,2.30617905354096,Sweden,1989,21.9,43.1,Europe,Northern Europe,10.4961554218642,0,-0.201923123981807,10.3058485306854,10.1757223324242,10.1741018756664,2.4385905513643,0.1802356892545,2.03805448268,-0.506547619786901,2.2583548621098,2.5446021024669,-0.3220535461978,-0.3413875966804,Others,0,0,0,0.5,0.5,0.132114270260075,nonLAC,1,1,0.533930007381381,0.46441858048842,0.742296541257707,0,0,0,-0.357966144556537
SWE,1996,0.261442751159992,2.24766782473845,Sweden,1996,23.5,47.6,Europe,Northern Europe,10.6043368118321,0,-0.163610893531701,10.3241495232666,10.266262902016,10.2362145381044,0.261442751159992,0.547317577858657,1.25025299855004,0.535299082940099,-0.285874826698665,0.714953915609939,-0.3681222737277,-0.372274389165843,Others,0,0,0,0.600000000000001,-0.299999999999997,-0.339098037630059,nonLAC,1,1,0.693409652956256,0.532833277720752,0.706562187920374,1,0.136829394464664,-0.0714687066746663,-0.3413875966804
SWE,2003,2.99450457828999,2.41177868733355,Sweden,2003,23.7,47,Europe,Northern Europe,10.7573169934013,0,-0.0366682027075479,10.5337648437469,10.4576427608058,10.4792894402155,2.99450457828999,1.81346701177362,1.9885040604299,2.15334998615088,1.18103756651638,-0.164845925720984,-0.278027553185801,-0.290498983765443,Others,0,0,0,-0.300000000000001,-0.100000000000001,-0.163564495950119,nonLAC,1,1,-0.145881313825211,0.759516654192454,0.854191883734922,1,0.590196147408068,0.223790684954428,-0.372274389165843
SWE,2010,1.44026259325857,1.92328025178751,Sweden,2010,25.2,49.4,Europe,Northern Europe,10.811535892488,0,-0.00631276320890531,10.634583225275,10.6071271555202,10.6182203345198,1.44026259325857,0.433649135694894,4.99925815227993,3.61477361891914,1.00661345756368,1.38448453336079,-0.1933155579682,-0.2227196096472,Others,0,0,0,0.0999999999999979,0.199999999999996,2.17941693629005,nonLAC,1,1,0.321780357087199,0.813722796154315,0.980018565930381,1,0.698608431331792,0.475444049345348,-0.290498983765443
SWE,2017,1.40582416423286,1.87825486309269,Sweden,2017,26.1,50.3,Europe,Northern Europe,10.9076320435205,0,0.0384948411663366,10.7329909167713,10.6776588202749,10.705865948577,1.40582416423286,0.640108633932027,1.34186423643001,0.5328457114742,0.765715530300832,0.809018524955812,-0.201766094943501,-0.203715898662886,Others,0,0,0,0.100000000000001,0,1.80495357343986,nonLAC,1,1,0.285592678028568,0.893736375395819,1.07573300721799,1,0.858635589814799,0.666872931920556,-0.2227196096472
THA,1968,5.08212685472185,3.76954995574092,Thailand,1968,42.3,45.2,Asia,South-eastern Asia,10.0479275800112,0,-0.30850256875141,7.43436209686755,7.36437389339243,7.38020393760761,5.08212685472185,1.00423258842079,4.95401969198897,0.491613576368699,4.07789426630107,4.46240611562027,-2.66772364240359,-2.72287598898425,Others,0,0,0,0,0.100000000000001,0.547794934209023,nonLAC,1,1,0.124440753221223,0.125529073552598,0.509736783287633,0,0,0,
THA,1975,6.896676658691,3.43927560609104,Thailand,1975,42.7,45.8,Asia,South-eastern Asia,10.1461448672235,0,-0.115455235278769,7.91712946297592,7.83717014816527,7.84880439428109,6.896676658691,2.75781904960916,2.15932209768299,-1.3609355920494,4.13885760908185,3.52025768973239,-2.29734047294241,-2.37767778469269,Others,0,0,0,0.100000000000001,0.0999999999999943,3.967729154905,nonLAC,1,1,0.283622044428854,0.470256454753743,1.02709398442286,0,0,0,-2.72287598898425
THA,1982,4.85260704712542,2.66963716343532,Thailand,1982,43.8,47,Asia,South-eastern Asia,10.2652426692819,0,-0.116540596474709,8.2568119562747,8.16302461280066,8.16972890563912,4.85260704712542,-0.0155051599420001,3.30821375123591,4.8487580385378,4.86811220706742,-1.54054428730189,-2.09551376364278,-2.19386994255818,Others,0,0,0,0.199999999999996,0.100000000000001,5.25383667733905,nonLAC,1,1,0.208032553527557,0.468318309760993,1.63560801030629,0,0,0,-2.37767778469269
THA,1989,5.94117415266572,2.30617905354096,Thailand,1989,44.5,48,Asia,South-eastern Asia,10.4961554218642,0,-0.122241126170956,8.6726941469613,8.48438160007032,8.4990831865961,5.94117415266572,-0.0814361385178143,9.91074948918591,1.6531406791894,6.02261029118354,8.25760880999651,-1.9970722352681,-2.09623929717075,Others,0,0,0,0.100000000000001,0.100000000000001,5.20167006605483,nonLAC,1,1,0.0173703679800835,0.458138792446266,2.38843429670423,0,0,0,-2.19386994255818
THA,1996,7.04481079779085,2.24766782473845,Thailand,1996,44.2,47.7,Asia,South-eastern Asia,10.6043368118321,0,-0.071730420507226,9.16583090280666,9.08176841622929,9.05741267972295,7.04481079779085,0.721581509481857,4.39564865844488,-0.22631368012659,6.32322928830899,4.62196233857147,-1.54692413210915,-1.7342878727459,Others,0,0,0,-0.199999999999996,-0.0999999999999943,4.98425104314588,nonLAC,1,1,-0.223149986445039,0.548336481131498,3.17883795774286,1,0.180395377370464,1.58080732207725,-2.09623929717075
THA,2003,1.04687506741615,2.41177868733355,Thailand,2003,43.2,46.6,Asia,South-eastern Asia,10.7573169934013,0,-0.0483043702210518,9.23911215752579,9.00820372743548,9.01547336526503,1.04687506741615,0.33465786123106,6.19353632761897,4.52381995814119,0.712217206185095,1.66971636947777,-1.74184362813627,-1.8132383902274,Others,0,0,0,-0.199999999999996,-0.199999999999996,4.44343391608992,nonLAC,1,1,-0.162440953226505,0.590168713785381,3.26786510851599,1,0.264059842678229,1.75886162362352,-1.7342878727459
THA,2010,3.51095979872199,1.92328025178751,Thailand,2010,41.3,44.2,Asia,South-eastern Asia,10.811535892488,0,0.0231154576177129,9.48487934343633,9.43318341307983,9.43897170430897,3.51095979872199,1.0202832548395,6.7570639796779,4.88979596667827,2.49067654388249,1.86726801299963,-1.37256418817903,-1.55386095252112,Others,0,0,0,-0.400000000000006,-0.5,10.2779891329902,nonLAC,1,1,-0.294779282314103,0.717704120640318,3.57919967650131,1,0.519130656388103,2.38153075959415,-1.8132383902274
THA,2017,2.68851274780358,1.87825486309269,Thailand,2017,39.6,42.3,Asia,South-eastern Asia,10.9076320435205,0,0.115925142730495,9.67307523578258,9.66398045352144,9.6785632936396,2.68851274780358,1.32585264446832,3.58592633671702,1.94403361730633,1.36266010333526,1.64189271941069,-1.2290687498809,-1.27474175714929,Others,0,0,0,-0.100000000000001,0,3.77953935141697,nonLAC,1,1,-0.0309669613727342,0.883435701198857,3.74953218941821,1,0.850593817505182,2.72219578542796,-1.55386095252112
TTO,1968,2.37016319333114,2.21334453490361,Trinidad and Tobago,1968,,,Americas,Latin America and the Caribbean,10.0479275800112,0,0.0475724210607748,9.32990201239158,9.4993059359141,9.39625540708925,2.37016319333114,1.26138165604822,4.73940176723495,3.52338043743319,1.10878153728291,1.21602132980176,-0.65167217292195,-0.659308248167343,Latin America and the Caribbean,1,0,0,,,2.71456007355297,TTO,0,0,,0.157672707006028,0.138597692160364,0,0,0,
TTO,1975,1.97523429887799,2.90745528768185,Trinidad and Tobago,1975,41.6,43.9,Americas,Latin America and the Caribbean,10.1461448672235,0,-0.110225433097932,9.46816841331304,9.62739836744247,9.57700016930666,1.97523429887799,-2.2542550594101,0.00822730622900281,-6.67694607821871,4.22948935828809,6.68517338444771,-0.56914469791684,-0.613161912801087,Latin America and the Caribbean,1,0,0,0,0.100000000000001,-0.669947559237016,TTO,1,1,0.176409936049721,-0.124109175420234,0.667283861946375,0,0,0,-0.659308248167343
TTO,1982,5.1254505204393,0.991049822835318,Trinidad and Tobago,1982,41.5,43.8,Americas,Latin America and the Caribbean,10.2652426692819,0,-0.248399806406431,9.82694994974379,9.95935481396234,9.92572640712822,5.1254505204393,-1.97391961869284,2.10869660889195,-4.1778007744681,7.09937013913214,6.28649738336005,-0.33951626215368,-0.440456009754887,Latin America and the Caribbean,1,0,0,0,0,4.69599356091788,TTO,1,1,0.000820445148430221,-0.37084912775684,1.55470512933789,0,0,0,-0.613161912801087
TTO,1989,-5.97406313902873,-0.305011859435522,Trinidad and Tobago,1989,41.5,43.7,Americas,Latin America and the Caribbean,10.4961554218642,0,-0.486235152585128,9.40876553001178,9.22537354347594,9.25366256167132,-5.97406313902873,-3.39764780255281,-1.54903980598409,2.9595819738073,-2.57641533647591,-4.50862177979138,-1.24249286019288,-0.877404040795574,Latin America and the Caribbean,1,0,0,0.100000000000001,0,-10.4883551435091,TTO,1,1,0.0101582596009523,-0.795555103075941,1.2326532122784,0,0,0,-0.440456009754887
TTO,1996,1.65526874437172,1.82195560854994,Trinidad and Tobago,1996,41.7,43.8,Americas,Latin America and the Caribbean,10.6043368118321,0,-0.37296212281975,9.5246343421178,9.07310542732841,9.08718875967587,1.65526874437172,1.6181861395054,6.53861733112198,4.2049117118873,0.0370826048663213,2.33370561923468,-1.51714805215623,-1.3748744325582,Latin America and the Caribbean,1,0,0,0,0,-5.64086161780111,TTO,1,1,-0.0303620948241747,-0.593281835637766,1.23728853788669,1,0.40454653487635,0.00927065121658033,-0.877404040795574
TTO,2003,7.54165091061572,1.02765215189455,Trinidad and Tobago,2003,41.7,43.8,Americas,Latin America and the Caribbean,10.7573169934013,0,-0.0303219738274375,10.0525499058609,9.66908544153685,9.73923232246946,7.54165091061572,4.89485927131875,13.003769302688,10.2976068296288,2.64679163929697,2.70616247305926,-1.01808467093184,-1.31194854600273,Latin America and the Caribbean,1,0,0,0,0,22.1404311575959,TTO,1,1,0.030346938394359,0.0185755732770775,1.56813749279881,1,1.62826135270604,0.670968561040823,-1.3748744325582
TTO,2010,4.20922677809999,3.08085845835385,Trinidad and Tobago,2010,,,Americas,Latin America and the Caribbean,10.811535892488,0,0.045755787210453,10.3471957803279,10.2223134394885,10.2183186444359,4.20922677809999,1.08682515768415,2.77944700912993,0.0325857130421499,3.12240162041584,2.74686129608778,-0.593217248052099,-0.679716795261869,Latin America and the Caribbean,1,0,0,,,9.57107339822016,TTO,0,0,,0.154428717987596,1.95843769535079,1,1.89996764212708,1.45156896614478,-1.31194854600273
TTO,2017,-1.18966332614284,1.14522738743662,Trinidad and Tobago,2017,,,Americas,Latin America and the Caribbean,10.9076320435205,0,-0.557990692078457,10.2639193474979,10.591114821085,10.6043921666413,-1.18966332614284,-8.62494970412729,-2.66824554861991,-8.6125379956758,7.43528637798444,5.94429244705589,-0.3032398768792,-0.331915007079729,Latin America and the Caribbean,1,0,0,,,-5.11531457201997,TTO,0,0,,-0.923689995028314,2.88784849259885,1,-0.256269783904746,3.31039056064089,-0.679716795261869
TUN,1968,2.23891842957586,1.33503311006031,Tunisia,1968,,,Africa,Northern Africa,10.0479275800112,0,-0.399919193189411,7.807892687745,7.58564744102869,7.54306394271502,2.23891842957586,0.563451673945386,5.96027570058606,5.0675248753783,1.67546675563048,0.892750825207761,-2.50486363729618,-2.4746213895777,Africa,0,1,0,,,2.64781418495801,nonLAC,0,0,,0.0704314592431732,0.20943334445381,0,0,0,
TUN,1975,7.9135295625927,2.25643537547164,Tunisia,1975,,,Africa,Northern Africa,10.1461448672235,0,-0.0178582923825629,8.36183975712649,8.17379511900434,8.12647692625835,7.9135295625927,5.45801286866926,4.65365743491688,5.69732576097421,2.45551669392344,-1.04366832605733,-2.01966794096515,-2.19022932838244,Africa,0,1,0,,,5.67561255907503,nonLAC,0,0,,0.752683067826831,0.51637293119424,0,0,0,-2.4746213895777
TUN,1982,2.58366236149785,1.05728785476858,Tunisia,1982,,,Africa,Northern Africa,10.2652426692819,0,-0.14412059366475,8.54269612243134,8.41918433370523,8.36900143705582,2.58366236149785,-1.8037471611741,-3.3288070210471,-6.30018706226829,4.38740952267196,2.97138004122119,-1.89624123222608,-1.9838650802674,Africa,0,1,0,,,2.96712478868191,nonLAC,0,0,,0.527214672680068,1.06479912152823,0,0,0,-2.19022932838244
TUN,1989,0.796002956332867,-0.432658241363018,Tunisia,1989,41.3,43.9,Africa,Northern Africa,10.4961554218642,0,-0.140984748828998,8.59841632937464,8.57039785640882,8.55769030362467,0.796002956332867,0.0447977833678856,1.14902798219596,0.3804826540975,0.751205172964982,0.768545328098461,-1.93846511823953,-1.93179438426173,Africa,0,1,0,-0.100000000000001,-0.100000000000001,0.35663039410494,nonLAC,1,1,-0.0964530610788326,0.532814395601054,1.15869976814886,0,0,0,-1.9838650802674
TUN,1996,2.67979542940999,0.290643686421784,Tunisia,1996,41,43.5,Africa,Northern Africa,10.6043368118321,0,-0.0500713429623255,8.78600200943334,9.0443668193383,9.0393141381457,2.67979542940999,1.29876294095246,5.36073976923799,3.96915467442509,1.38103248845753,1.3915850948129,-1.5650226736864,-1.74833069063262,Africa,0,1,0,0,0,9.5006728291219,nonLAC,1,1,0.0630265844960433,0.695159763220112,1.33132882920605,1,0.324690735238116,0.345258122114382,-1.93179438426173
TUN,2003,3.54490179652172,1.48370355744596,Tunisia,2003,40.3,42.7,Africa,Northern Africa,10.7573169934013,0,-0.0389456111886422,9.03414513518986,9.011017827229,9.01381295099767,3.54490179652172,0.158939025338333,4.56462644614391,1.31285076492391,3.38596277118339,3.25177568121999,-1.74350404240363,-1.69028992876805,Africa,0,1,0,0,-0.0999999999999943,-2.08638613627112,nonLAC,1,1,0.123735617714577,0.715027141387403,1.75457417560397,1,0.364425491572699,1.19174881491023,-1.74833069063262
TUN,2010,3.54608666798129,2.7104871386167,Tunisia,2010,39.4,41.5,Africa,Northern Africa,10.811535892488,0,0.0266656778049623,9.28237120194855,9.27311186223553,9.27663193849656,3.54608666798129,0.937304128480064,1.80032355874697,-1.38415164995172,2.60878253950122,3.18447520869869,-1.53490395399144,-1.66041135959867,Africa,0,1,0,-0.100000000000001,-0.200000000000003,2.16126755606005,nonLAC,1,1,0.0913972886269874,0.832190157447411,2.08067199304162,1,0.598751523692715,1.84394444978553,-1.69028992876805
TUN,2017,0.373130372508866,2.16681698522927,Tunisia,2017,,,Africa,Northern Africa,10.9076320435205,0,-0.025263926837028,9.30849032802417,9.31712921992001,9.33343141793032,0.373130372508866,-0.741851494885576,0.812396374046109,-0.049105635212,1.11498186739444,0.861502009258109,-1.57420062559018,-1.56939596643639,Africa,0,1,0,,,1.03136194949194,nonLAC,0,0,,0.739458720586714,2.22004472646593,1,0.413288649971321,2.12268991663414,-1.66041135959867
TUR,1968,3.86295007953572,3.76954995574092,Turkey,1968,,,Asia,Western Asia,10.0479275800112,0,0.0845022538227198,8.82859304976429,8.73124579386179,8.72255103245177,3.86295007953572,1.53451693036244,4.22384169901306,1.52196185911535,2.32843314917328,2.70187983989772,-1.32537654755943,-1.34009308806862,Others,0,0,0,,,1.01172739945401,nonLAC,0,0,,0.191814616295304,0.29105414364666,0,0,0,
TUR,1975,3.12823912221286,3.43927560609104,Turkey,1975,,,Asia,Western Asia,10.1461448672235,0,0.0432032665372923,9.04756978831919,9.0459770538038,9.05038006737999,3.12823912221286,-0.589985532648964,4.59131247085001,-0.0299990413515201,3.71822465486183,4.62131151220153,-1.09576479984351,-1.24366384523503,Others,0,0,0,,,6.93267235494197,nonLAC,0,0,,0.118066424714184,0.755832225504389,0,0,0,-1.34009308806862
TUR,1982,0.582410510732981,2.66963716343532,Turkey,1982,,,Asia,Western Asia,10.2652426692819,0,-0.0432765161160989,9.0883385240705,9.00652654796782,9.0087917094153,0.582410510732981,-1.23542546647702,1.22194938445297,0.27269968982259,1.81783597721,0.94924969463038,-1.2564509598666,-1.23658729841477,Others,0,0,0,,,0.751792899419002,nonLAC,0,0,,-0.0363617585954432,0.983061722655638,0,0,0,-1.24366384523503
TUR,1989,2.79926576703531,2.30617905354096,Turkey,1989,42.9,44.5,Asia,Western Asia,10.4961554218642,0,0.0234930317237364,9.28428712776297,9.19412710468805,9.19209025238886,2.79926576703531,0.953850683426219,-1.53598388996183,-4.67271644983727,1.84541508360909,3.13673255987544,-1.30406516947534,-1.27124972284368,Others,0,0,0,0,0.100000000000001,-5.53353349634005,nonLAC,1,1,-0.0022693963854123,0.0828695768328341,1.21373860810677,0,0,0,-1.23658729841477
