alpha3,region,subRegion,country,year,cgdpo,ctfp,rtfpna,rgdpna,rgdpo,pop,rgdpnaPerCapita,rgdpoPerCapita,growth_rgdpnaPerCapita,growth_rgdpoPerCapita,growth_rtfpna,numComplete,numObs,noIncomplete,isLAC,growth_rgdpnaPerCapita_demeaned,growth_rgdpoPerCapita_demeaned,growth_rtfpna_demeaned
GRC,Europe,Southern Europe,Greece,1980,132815.875,0.74170845746994,1.27240216732025,181098.125,137380.09375,9.6345043182373,18796.8284634215,14259.1761041563,0.0278281281807682,0.0243184582017264,0.00462122844517321,12,12,1,0,0.00460032488215284,-0.00457615938895299,-0.00136273579727434
GRC,Europe,Southern Europe,Greece,1985,137121.578125,0.695300459861755,1.12176060676575,182333.25,139607.21875,9.97473907470703,18279.5007101833,13996.077261209,-0.00556603284720447,-0.00371778025510283,-0.0248865273669957,12,12,1,0,-0.0287938361458198,-0.0326123978457822,-0.0308704916094433
GRC,Europe,Southern Europe,Greece,1990,162299.78125,0.651651501655579,1.07848751544952,193917.390625,163910.375,10.2485370635986,18921.4703934445,15993.5387834218,0.00692728837805734,0.0270406833951273,-0.00783709069391902,12,12,1,0,-0.016300514920558,-0.00185393419555206,-0.0138210549363666
GRC,Europe,Southern Europe,Greece,1995,195707.96875,0.613222420215607,1.03961861133575,206312.109375,198123.09375,10.7893753051758,19121.7844907137,18362.7956342346,0.00210841106190629,0.0280135679320306,-0.00731425665310237,12,12,1,0,-0.0211193922367091,-0.000881049658648811,-0.0132982208955499
GRC,Europe,Southern Europe,Greece,2000,249247.03125,0.700851321220398,1.09679961204529,246755.296875,253774.015625,11.1421194076538,22146.1723615614,22776.099083149,0.0298027595977857,0.044018293490508,0.0107660552507427,12,12,1,0,0.00657495629917032,0.0151236758998286,0.00478209100829516
GRC,Europe,Southern Europe,Greece,2005,292059,0.727901518344879,1.14885866641998,298579.21875,294477.875,11.3012037277222,26420.1253197106,26057.2132044339,0.0359224369724493,0.0272821090718431,0.00931763942981223,12,12,1,0,0.012694633673834,-0.00161250851883625,0.00333367518736469
GRC,Europe,Southern Europe,Greece,2010,296815.1875,0.639807939529419,1.06362748146057,293703.78125,295487.78125,11.4460048675537,25659.9385242767,25815.8007679716,-0.00582200188693538,-0.00185984653374349,-0.015298523682544,12,12,1,0,-0.0290498051855507,-0.0307544641244229,-0.0212824879249916
GRC,Europe,Southern Europe,Greece,2015,262763.78125,0.529897093772888,0.947851121425629,240093.46875,260095.890625,11.2178001403809,21402.901259199,23185.9979113667,-0.0356306316215481,-0.021258421281856,-0.0227850202268648,12,12,1,0,-0.0588584349201635,-0.0501530388725354,-0.0287689844693123
GTM,Americas,Latin America and the Caribbean,Guatemala,1960,9132.7119140625,0.820715546607971,0.974994301795959,14287.140625,9580.7470703125,4.37820434570313,3263.24207297947,2188.28229881853,,,,12,12,1,1,,,
GTM,Americas,Latin America and the Caribbean,Guatemala,1965,11670.4345703125,0.793491661548615,1.03801417350769,18453.994140625,11948.5078125,5.06799983978272,3641.27756985411,2357.63776445034,0.0221647473697024,0.015020342911942,0.0126054050356705,12,12,1,1,0.00770325089088209,-0.0066593581907389,0.0121741745670164
GTM,Americas,Latin America and the Caribbean,Guatemala,1970,15679.9072265625,0.834705591201782,1.10644614696503,24411.50390625,15853.7470703125,5.62179183959961,4342.2995021439,2820.05231119365,0.0358412404033073,0.0364682835623975,0.0128506226888718,12,12,1,1,0.0213797439244869,0.0147885824597166,0.0124193922202177
GTM,Americas,Latin America and the Caribbean,Guatemala,1975,19820.40234375,0.914691150188446,1.1302250623703,32037.12109375,20621.2734375,6.43372821807861,4979.55773197359,3205.18255333739,0.0277658885771102,0.0259332873563354,0.00426177032720121,12,12,1,1,0.0133043920982898,0.00425358625365449,0.00383053985854708
GTM,Americas,Latin America and the Caribbean,Guatemala,1980,26045.7109375,0.900811851024628,1.09455978870392,42307.19140625,27285.1796875,7.28345918655396,5808.66732724385,3746.18419471223,0.0312813086637842,0.0316853686500975,-0.00639238524469177,12,12,1,1,0.0168198121849639,0.0100056675474166,-0.0068236157133459
GTM,Americas,Latin America and the Caribbean,Guatemala,1985,26609.400390625,0.860101699829102,0.976556241512299,39981.37890625,27431.28125,8.2400598526001,4852.07384672505,3329.01480580196,-0.0353490873209086,-0.0233356850561393,-0.022556744711662,12,12,1,1,-0.0498105837997289,-0.0450153861588201,-0.0229879751803162
GTM,Americas,Latin America and the Caribbean,Guatemala,1990,34049.69140625,0.864217638969421,1.00373756885529,46156.765625,34263.078125,9.26381301879883,4982.4802736557,3698.59344693927,0.00531841344576978,0.0212784638256371,0.0055058089263178,12,12,1,1,-0.00914308303305056,-0.000401237277043744,0.00507457845766367
GTM,Americas,Latin America and the Caribbean,Guatemala,1995,45215.375,0.85102903842926,1.03198564052582,56919.78125,45189.25390625,10.4084892272949,5468.59203165962,4341.57666107268,0.0187930824693316,0.03257635432658,0.00556626465159416,12,12,1,1,0.00433158599051131,0.0108966532238991,0.00513503418294002
GTM,Americas,Latin America and the Caribbean,Guatemala,2000,57566.77734375,0.703308522701263,0.984181225299835,69088.0859375,58052.74609375,11.6507425308228,5929.92985251569,4982.75075087857,0.0163301424433822,0.0279318859260742,-0.00944114578447142,12,12,1,1,0.00186864596456182,0.00625218482339332,-0.00987237625312555
GTM,Americas,Latin America and the Caribbean,Guatemala,2005,72206.203125,0.656606078147888,0.9760382771492,80196.2734375,72519.546875,13.0960283279419,6123.70952698628,5537.52214480715,0.0064518563488567,0.0213374636582167,-0.00166026984714529,12,12,1,1,-0.00800964012996364,-0.000342237444464235,-0.00209150031579942
GTM,Americas,Latin America and the Caribbean,Guatemala,2010,93176.875,0.651474058628082,0.991473495960236,95950.4921875,93038.6640625,14.6304168701172,6558.28832761971,6359.26268461514,0.0138067647449338,0.0280595169500011,0.00314301139772044,12,12,1,1,-0.000654731733886527,0.0063798158473202,0.00271178092906631
GTM,Americas,Latin America and the Caribbean,Guatemala,2015,115735.21875,0.659259080886841,0.99575012922287,115774.6015625,114964.1484375,16.2524280548096,7123.52647690933,7073.65988945133,0.0166721041217541,0.0215214300183475,0.000861197715789963,12,12,1,1,0.00221060764293379,-0.000158271084333386,0.000429967247135833
IND,Asia,Southern Asia,India,1960,460154.3125,0.311131924390793,0.694968998432159,466580.59375,463393.375,445.143798828125,1048.15701123616,1040.99703560943,,,,12,12,1,0,,,
IND,Asia,Southern Asia,India,1965,556712.0625,0.305592209100723,0.712952256202698,559539.3125,561005.25,494.686370849609,1131.09910737789,1134.06247484945,0.0153478725658278,0.0172729524214921,0.00512251913270356,12,12,1,0,-0.0165787222667019,-0.0148430173379392,-0.00320384312561509
IND,Asia,Southern Asia,India,1970,704239.125,0.336817711591721,0.832402586936951,713967.8125,704685.875,553.578491210938,1289.73185164441,1272.96469459736,0.0265964382609201,0.0233775267884964,0.0314652345693125,12,12,1,0,-0.00533015657160963,-0.00873844297093487,0.0231388723109939
IND,Asia,Southern Asia,India,1975,865739.8125,0.354967325925827,0.768927395343781,821828.625,866440.75,621.301696777344,1322.75290613687,1394.55719257517,0.00506895792056894,0.0184131402405636,-0.015738760953852,12,12,1,0,-0.0268576369119608,-0.0137028295188676,-0.0240651232121706
IND,Asia,Southern Asia,India,1980,808650.3125,0.276323139667511,0.716102242469788,958040.5,810137.25,696.783508300781,1374.94715157128,1162.68143598239,0.00777007059762602,-0.0357161755364193,-0.0141338848309616,12,12,1,0,-0.0241565242349037,-0.0678321452958505,-0.0224602470892802
IND,Asia,Southern Asia,India,1985,808727.3125,0.261848390102386,0.759863018989563,1244263,807024.625,781.666687011719,1591.80763447496,1032.44085798926,0.0297241908086319,-0.023480570019576,0.0119336900681621,12,12,1,0,-0.00220240402389783,-0.0555965397790073,0.00360732780984349
IND,Asia,Southern Asia,India,1990,1143031.625,0.292774558067322,0.835509836673737,1692174.5,1128792.875,870.133483886719,1944.72978150592,1297.26403580965,0.0408633968538663,0.0467251013525607,0.0191620687972236,12,12,1,0,0.00893680202133661,0.0146091315931295,0.0108357065389049
IND,Asia,Southern Asia,India,1995,1522449.875,0.314615279436111,0.869027137756348,2175032.5,1509365.125,960.482788085938,2264.52001741169,1571.46504208356,0.0309162368921441,0.0390950339074194,0.00789746820655424,12,12,1,0,-0.00101035794038563,0.00697906414798819,-0.000428894051764413
IND,Asia,Southern Asia,India,2000,2122102.5,0.325992226600647,0.910627782344818,2882664.25,2110515.75,1053.05090332031,2737.44055573272,2004.19157644275,0.038660717152903,0.0498491516167381,0.00939584213889599,12,12,1,0,0.00673412232037329,0.0177331818573069,0.00106947988057734
IND,Asia,Southern Asia,India,2005,3223224.75,0.371989041566849,0.972280561923981,3986391.25,3157256.75,1144.11865234375,3484.24636014263,2759.5536035815,0.0494284447709223,0.06605575846374,0.0131882426260102,12,12,1,0,0.0175018499383926,0.0339397887043088,0.0048618803676915
IND,Asia,Southern Asia,India,2010,5380488.5,0.414631634950638,1.0099710226059,5594950,5363456.5,1230.98071289063,4545.11589126508,4357.05973605823,0.0545986747914558,0.095647711473132,0.00763550536375601,12,12,1,0,0.0226720799589261,0.0635317417137008,-0.000690856894562638
IND,Asia,Southern Asia,India,2015,7357179.5,0.432277619838715,1.09157872200012,7674148.5,7491085.5,1309.05395507813,5862.36225804918,5722.51851876719,0.0522175425429605,0.0560360366455965,0.0156620597237005,12,12,1,0,0.0202909477104308,0.0239200668861653,0.00733569746538185
IRL,Europe,Northern Europe,Ireland,1960,17385.826171875,0.655242502689362,0.440410017967224,23636.373046875,16912.126953125,2.83190226554871,8346.46496611889,5972.00233880534,,,,12,12,1,0,,,
IRL,Europe,Northern Europe,Ireland,1965,21439.880859375,0.666925370693207,0.466023862361908,28909.6953125,19866.02734375,2.87590050697327,10052.3975855222,6907.75890736844,0.0378949921363125,0.0295405117136391,0.0113702934464859,12,12,1,0,-0.000796906037487104,-0.0159650098842255,-0.00732190072800449
IRL,Europe,Northern Europe,Ireland,1970,27232.06640625,0.719898879528046,0.510890126228333,36234.12109375,24549.546875,2.9499979019165,12282.7616488168,8321.88621525835,0.0408910478677713,0.0379511642466117,0.0185535596167377,12,12,1,0,0.00219914969397168,-0.00755435735125289,-0.000138634557752707
IRL,Europe,Northern Europe,Ireland,1975,32774.55859375,0.788496315479279,0.568252503871918,46056.48828125,31063.9296875,3.18412590026855,14464.4055303735,9755.87356168298,0.0332392916645228,0.0323070134828749,0.0215103463585722,12,12,1,0,-0.00545260650927686,-0.0131985081149897,0.00281815218408182
IRL,Europe,Northern Europe,Ireland,1980,43581.19140625,0.818493843078613,0.600009441375732,57548.87109375,43108.87890625,3.43495297431946,16753.9036266288,12550.0637791965,0.0298241799521821,0.051661448464132,0.010935261983759,12,12,1,0,-0.00886771822161752,0.0061559268662674,-0.00775693219073132
IRL,Europe,Northern Europe,Ireland,1985,45733.7890625,0.789009511470795,0.639395594596863,65267.20703125,44511.87109375,3.56495904922485,18307.9822601164,12485.9417679506,0.0178994835149315,-0.00102395434686442,0.0127967780741953,12,12,1,0,-0.0207924146588681,-0.046529475944729,-0.00589541610029504
IRL,Europe,Northern Europe,Ireland,1990,60304.265625,0.84929358959198,0.732559025287628,82139.2109375,60381.5234375,3.56925702095032,23012.9717348375,16917.1127444959,0.0468065808811702,0.0626273453053676,0.0275775246348924,12,12,1,0,0.00811468270737054,0.017121823707503,0.00888533046040202
IRL,Europe,Northern Europe,Ireland,1995,84737.796875,0.983703076839447,0.845963478088379,103020.5,84015.484375,3.65154504776001,28212.8519989632,23008.2015355495,0.0415853366643681,0.0634358228039329,0.0292047885075242,12,12,1,0,0.00289343849056851,0.0179303012060683,0.0105125943330338
IRL,Europe,Northern Europe,Ireland,2000,148461.75,1.25681519508362,0.98681777715683,161073.109375,137103.984375,3.84877610206604,41850.4753468344,35622.7488269328,0.0820583504420498,0.091362309381136,0.0312811272138973,12,12,1,0,0.0433664522682502,0.0458567877832714,0.0125889330394069
IRL,Europe,Northern Europe,Ireland,2005,219918.625,1.40827798843384,1.00867640972137,211278.53125,211596.53125,4.21297693252564,50149.4631073949,50224.9441757921,0.0368434263065898,0.0711206862483178,0.00439138711013465,12,12,1,0,-0.00184847186720987,0.0256151646504532,-0.0143008070643557
IRL,Europe,Northern Europe,Ireland,2010,221759.796875,1.05467760562897,0.956397533416748,218771.703125,221275.921875,4.62692785263062,47282.2810497507,47823.5081511363,-0.0117053907918928,-0.00975104290897089,-0.0105876734792366,12,12,1,0,-0.0503972889656925,-0.0552565645068355,-0.029279867653727
IRL,Europe,Northern Europe,Ireland,2015,319661.96875,1.16382503509521,1.21240532398224,312090.25,317222.78125,4.70010709762573,66400.6677970493,67492.670839404,0.0702735812737907,0.0713294331863339,0.0485807424524321,12,12,1,0,0.0315816830999911,0.0258239115884693,0.0298885482779417
IRN,Asia,Southern Asia,Iran (Islamic Republic of),1960,70703.9375,0.800622165203095,4.18700790405273,338224.375,80717.765625,21.2935581207275,15883.8824907692,3790.71290797698,,,,12,12,1,0,,,
IRN,Asia,Southern Asia,Iran (Islamic Republic of),1965,91464.015625,0.697777628898621,4.50042915344238,509774.625,116942.0703125,24.6547737121582,20676.5079635921,4743.18165227497,0.0541541079507661,0.0458508956295238,0.0145419978105656,12,12,1,0,0.0524749318768197,0.0174740089206486,0.0408207115467665
IRN,Asia,Southern Asia,Iran (Islamic Republic of),1970,154098.5,0.845351696014404,2.89403510093689,487610.5,201854.953125,28.514009475708,17100.7343044973,7079.15010328402,-0.037263331879965,0.0833836390925131,-0.0845176558554298,12,12,1,0,-0.0389425079539114,0.0550067523836379,-0.058238942119229
IRN,Asia,Southern Asia,Iran (Islamic Republic of),1975,246318.21875,0.998497128486633,2.43474078178406,719258.5625,269270.59375,32.7305526733398,21975.1426038663,8226.88808335736,0.0514373214789803,0.030506875350472,-0.0339718382561295,12,12,1,0,0.0497581454050339,0.00212998864159679,-0.00769312451992863
IRN,Asia,Southern Asia,Iran (Islamic Republic of),1980,114675.03125,0.417716175317764,1.16637217998505,497187.25,121547.1015625,38.6682205200195,12857.7742475269,3143.33320561188,-0.10164742113717,-0.175043656843873,-0.136868663059099,12,12,1,0,-0.103326597211116,-0.203420543552748,-0.110589949322898
IRN,Asia,Southern Asia,Iran (Islamic Republic of),1985,143075.78125,0.518463551998138,1.29337179660797,606853.125,143828.078125,47.342700958252,12818.3038296683,3038.02012166208,-0.000614709398530366,-0.00679237480232686,0.0208859969001609,12,12,1,0,-0.0022938854724768,-0.0351692615112021,0.0471647106363618
IRN,Asia,Southern Asia,Iran (Islamic Republic of),1990,176050.828125,0.453819662332535,1.13281834125519,618827.125,175325.140625,56.2261848449707,11006.0308503281,3118.21157897186,-0.0300261347570863,0.00522431903570841,-0.0261605200031887,12,12,1,0,-0.0317053108310327,-0.0231525676731668,0.00011819373301216
IRN,Asia,Southern Asia,Iran (Islamic Republic of),1995,299633.1875,0.499847263097763,1.04857158660889,714622.6875,306886.1875,60.5756454467774,11797.1947674561,5066.16454907831,0.0139805038294498,0.101931866076552,-0.0153371278027117,12,12,1,0,0.0123013277555034,0.0735549793676766,0.0109415859334892
IRN,Asia,Southern Asia,Iran (Islamic Republic of),2000,500550.03125,0.564270853996277,0.978659212589264,863188.875,504232.46875,66.1318511962891,13052.5436591504,7624.6537731624,0.0204301477796567,0.08519595731922,-0.0137053425134359,12,12,1,0,0.0187509717057103,0.0568190706103448,0.0125733712227649
IRN,Asia,Southern Asia,Iran (Islamic Republic of),2005,979177.625,0.731218814849854,0.958213984966278,1099482.125,966961.875,70.4218139648438,15612.8060766638,13730.9992537643,0.0364710165891162,0.124854637577539,-0.00421357091319863,12,12,1,0,0.0347918405151698,0.0964777508686633,0.0220651428230022
IRN,Asia,Southern Asia,Iran (Islamic Republic of),2010,1287792.375,0.830803871154785,0.988551616668701,1337656.875,1292140,74.567512512207,17938.8694879827,17328.4578828947,0.0281650120436348,0.0476387514639676,0.00625341929944101,12,12,1,0,0.0264858359696883,0.0192618647550923,0.0325321330356419
IRN,Asia,Southern Asia,Iran (Islamic Republic of),2015,1186219.5,0.715225636959076,0.912085235118866,1309230.25,1177247.5,79.3604888916016,16497.2553506856,14834.1765082622,-0.016615575685442,-0.0306051561016679,-0.015972546705184,12,12,1,0,-0.0182947517593885,-0.0589820428105432,0.0103061670310169
ISL,Europe,Northern Europe,Iceland,1960,1945.36950683594,0.799938797950745,0.596156716346741,1819.97509765625,1912.49572753906,0.176137432456017,10332.6991445201,10857.9743718964,,,,12,12,1,0,,,
ISL,Europe,Northern Europe,Iceland,1965,2974.8173828125,0.921449482440948,0.664946973323822,2561.58544921875,2856.76416015625,0.192591354250908,13300.6253535219,14833.2938997587,0.0517963400570536,0.0643825793774238,0.0220809987157737,12,12,1,0,0.025933416759402,0.0403162587988289,0.0115173995174888
ISL,Europe,Northern Europe,Iceland,1970,3258.02758789063,0.861104905605316,0.661062777042389,2859.72827148438,3063.08227539063,0.204426005482674,13989.0630095336,14983.8190506063,0.0101440571298572,0.00202136958608468,-0.00117101181775658,12,12,1,0,-0.0157188661677944,-0.0220449509925102,-0.0117346110160415
ISL,Europe,Northern Europe,Iceland,1975,4546.26318359375,0.988228797912598,0.742823839187622,3900.87915039063,4352.01953125,0.21807000041008,17888.1971066861,19956.9841017382,0.0504021186818962,0.0589963867762431,0.0235961078613864,12,12,1,0,0.0245391953842445,0.0349300661976482,0.0130325086631015
